Symbol,Feed ID,Publisher Count
ANIME/USD,45b75908a1965a86080a26d9f31ab69d045d4dda73d1394e0d3693ce00d40e6f,0
STKAPT/KAPT,08f0ff43e57ff3e388f5a14dc9ebd6c8446f41056940dcfa5b1d14493a9061cb,0
ANKR/USD,89a58e1cab821118133d6831f5018fba5b354afb78b2d18f575b3cbf69a4f652,0
AGG/USD,66e2456d8f7fae8b1421538b10c868b89a6e23b727f290ac062cc6809c96ea9a,0
GHO/USD,2a0e948f637a8c251d9f06055e72eb4b3880dd57848bbdb02993c8165d7df4ee,0
URTH/USD,1bf8ff9fafb834c10731e4cfec4e8042ee3b5b573f01a50bc766436ea5c28c4c,0
8306/JPY,60cacb48961333acbce07ab761d3d1925306df8916c6470135c69f45de3a8885,0
KQ.006260/KRW,8e0c477920bf25af7d0245ebd70ddd63f58b44d2c4b444eaee4ee0281f3df038,0
PYTH/USD,0bbf28e9a841a1cc788f6a361b17ca072d0ea3098a1e5df1c3922d06719579ff,0
ANET/USD,31cc7558642dc348a3e2894146a998031438de8ccc56b7af2171bcd5e5d83eda,0
SWKS/USD,431349b17e1ee2605695615baffd31e44290477089c02536bb2926dfa36850b8,0
SLS/USD,a101cb5e22cc9b5e18f384fbcaa1776b640036458ef7f4229a7005796a52f5dc,0
BTF/USD,5d72edffd1b1f72506018204afe1cdf9f31b97e6a30ba1d079bcb242c874529c,0
1308/JPY,9a13e9f0b074e0c5cd78c9bc2375068b61d9e086f669fe150f0a8c0ae047153b,0
SHIB/USD,f0d57deca57b3da2fe63a493f4c25925fdfd8edf834b20f93e1f84dbd1504d4a,0
CCL/USD,2e92206274d7a8d2fe094d7ef448724608bdb231b3096ceac004fc44e12975db,0
THL/USD,74e3fbb0d33e0ed8c0078b56134dcebdae38852f0858a8ea4de4c5ea7474bd42,0
COMP/USD,4a8e42861cabc5ecb50996f92e7cfa2bce3fd0a2423b0c44c9b423fb2bd25478,0
ZTS/USD,c79170bfddf87b4c4ef6f1cefbe92b23eaac21ce29cbffc2bb24cab51dcf10d6,0
TURBO/USD,a00e67c6232f2f564932c252c440ed30759d10fee966b601c1613b0ed8692a5c,0
SPDW/USD,12e4e2cd0563c32e153dc2e4b843c4f8389c187297a2b1e25651c20c0491e07d,0
FRE/EUR,d9270ea8675d9377bf8d63d6cdb918960da8705ba76d9c4120c670576d6c4127,0
BAS/EUR,46a5df70fd0293480b3a8fd210a401e00099d8145136e6ad6f8ac052deba4f70,0
LHYPE/USD,9e3cadc2a8a0ebfd765b34d5ee5de77a4add3114672fc0b8d3ad09ac56940069,0
TRMB/USD,9016be1a1eed6240724a40e2629a02c08ef6d87fafc772b856ebdbe3d174e6ba,0
DPZ/USD,ac8965f0ed1f9003909d9826d3fe783a45c5021bce71a40341d0ba06140c6431,0
HRL/USD,b0dd9f829e915a1c103427394ff479da7f1de2b0e8fdad3d3b46012c37b05ac9,0
COINX/USD,641435d5dffb5311140b480517c79986d8488d5cf08a11eec53b83ad02cab33f,0
SUSHI/USD,26e4f737fde0263a9eea10ae63ac36dcedab2aaf629261a994e1eeb6ee0afe53,0
TKO/USD,6b4b77a7d5582a28d508e5dc6774384551767ae333cdeffb24af61277725e9b1,0
SPK/USD,88a17f294aa817de3f22d5b1ebf2b4e5979e252264085f875eb9849eefeb718d,0
KQ.029780/KRW,2449a6fecaa7d09f7189293c7a3bc5b0cdf64505a51b31174f70766983f9bb54,0
ZBRA/USD,be758135d2cea02b8c821e609cdc84d9c5c0e9d82a81b9534d3444b39fbf70bd,0
STS/USD,19f463beb47cb398cf2e2c8037f1d0073583cf18209c91a636f051d755ce0662,0
LAUNCHCOIN/USD,6d74813ee17291d5be18a355fe4d43fd300d625caea6554d49f740e7d112141e,0
MCD/USD,d3178156b7c0f6ce10d6da7d347952a672467b51708baaf1a57ffe1fb005824a,0
FAI/USD,81bc3ac40b619e00f82c440c5a48f1809773f5015e2181f4c03e30997599fccd,0
SGO/EUR,c4b3ed9c6672ae4a9b3721522d20c232c6ae4513560a8f3c36e83ce79cba25d9,0
KQ.373220/KRW,1af3de0f3771a78aa553a36ae1d39d67e6f483c719266df167fde9c3d16f4a84,0
VNGDF/USD,632984a551503ebd4c3a4bed364f4229833ea4ba4ba92d7fce1025ad8a82a49a,0
ES/USD,e0b9598e00ab485a49941feceb653d02e7b50f8e0074d5fab1d561add4f8c125,0
SGRO/GBP,85a3293cca41e75c2f0dafe18cc0e6694e9a9ecc92395a97e4a395825cd18c88,0
EFFR %,7b4dec92f417eaaa9505157f49aa76893e70a53e9704bc48c0c77b0b45d7b3da,0
OXY/USD,54ba7b095dfa286f556cd41d4bfefe956ebd4df3d9eec8fe0188d0727f07e344,0
HUBB/USD,492f2b794efb3721b4243406d73cf68f34097b103ba690d0dbcafddb5a10cb7e,0
WHLP/USDC,b94c49af07479932872c63126f6bdee78140be7a953435e3815c8e1b204a0a04,0
AME/USD,79adceba85771f08b71af57b027e0cf98a040738bca2a70ed3f89736a718f77c,0
O/USD,d2f530f73cad1b04094adbc1ef8d4525f67f2c812bae70af63e8027a9787d75c,0
CETUS/USD,e5b274b2611143df055d6e7cd8d93fe1961716bcd4dca1cad87a83bc1e78c1ef,0
STHYPE/USD,068cd0617cbdd1dda615ed2b5ab4fe07d2e9f46347f5e785484844aa10d22dc5,0
MSOL/USD,c2289a6a43d2ce91c6f55caec370f4acc38a2ed477f58813334c6d03749ff2a4,0
TAP/USD,05e6a47abeb8086932fffaca66b028aac114c26310f2279ef924362fdd4128e7,0
HII/USD,659c675091db659251f2077293bf9e71aef2c978dd729c2be66cec0d41c1d671,0
REZ/USD,9df307038f76e26ba0f9aaa1d5eefce919bf5b7b282d0ad247d4f77ffb506ede,0
MCK/USD,374c080d60c3d055199df45e3c54accd5f04f190f61cd050dae28dd2519871a6,0
XUSD/USDC,af2a90410d6fdcaad452c6081fb7ec26cd6bffbe18b6dbc894f310e6e49585ee,0
HK.1211/HKD,491d2a4356b490d041a34730ad7fe54f7ed0483e6eb7a279feca7fe4b61fa4da,0
SPOT/USD,23bea4c329866dfa048eebba6f6538a3c671c0f15391fd451c842881aed4ae1a,0
HK.1024/HKD,6c1cfa413bf864a8887a74319e7e1c6df33656971f0393a5e7afac87d95b0839,0
SAP/EUR,dbe0bd1a848c1dff366af72ee5fa05f903afa852283dee38130d0fd544dee496,0
VGK/USD,0648195b6826d833f3c4eb261c81223a90ceb3a26e86e9b18f6e11f0212cad18,0
ENPH/USD,5ec583659f690a921cd7a5be9dd2730d67b2541528ca5b1ff99df3e5d44bbedb,0
RSG/USD,e3f0d3e53a6f645cd1d7e2927708a17d8bfb12b00c61b99d441f9ad590d2d8fe,0
AIZ/USD,0807c53eeceb8d3cb15096905d94839971f34cb2cffcda0358c0a8294cfa72ff,0
WETH/USD,9d4294bbcd1174d6f2003ec365831e64cc31d9f6f15a2b85399db8d5000960f6,0
USOL/USD,974c7a77dbace44d229be17fc176975e06404b004476aeaff37641818cb0c55a,0
PENDLE/USD,9a4df90b25497f66b1afb012467e316e801ca3d839456db028892fe8c70c8016,0
OMI/USD,06d9fa501fd2bef47265361ca0eaf6e0a97c3b226cea5ab760240f70818581ad,0
KQ.000150/KRW,2fe105fe0c22e0db260e1b2c01d412f8c5719dc2d672570cc208abdabe890855,0
NVR/USD,b8b6c23723982492c9e893684e2686af4c38eef7f58dc74a030b49a7c07996b7,0
GD/USD,894e9c429f83fe4f35fda679568348418bafe5a0a68e1cccc8e51a137e879ce9,0
WSTHYPE/STHYPE,1a78b5829a99f1d2897917dae2a02266c0210535a995a2e9d0692613bbc89e27,0
CLANKER/USD,17392e15ef0b746ae7cfe25a97b0d66f4bb2792a39ebeb46bbffab8b1d2544d5,0
US30Y %,424c69939fc52a459f6dde758d80f74a3628c0e9b48bfc142df1270c9b9131be,0
ACA/EUR,0ee7d04a619a931489a450d42670f11e3e6b26e3b5b73cbb7a21b323c127e3b3,0
KQ.005940/KRW,3703d9af630958543ee7226eeebfbf112ced2ebeb5401448a4209e33e8b0b604,0
ATLAS/USD,681e0eb7acf9a2a3384927684d932560fb6f67c6beb21baa0f110e993b265386,0
MBTC/USD,6665073f5bc307b97e68654ff11f3d8875abd6181855814d23ab01b8085c0906,0
MO/USD,ad17639d5c5f937b0069f09a455c613c5b6feb8cf0ffb725de3942af96c0434b,0
METIS/USD,c22aa7943f65c9b1bb8d765bf4d5136590c48508f61912314f23bb730325b159,0
DAI/USD,b0948a5e5313200c632b51bb5ca32f6de0d36e9950a942d19751e833f70dabfd,0
STTON/TON,9145e059026a4d5a46f3b96408f7e572e33b3257b9c2dbe8dba551c772762002,0
BODEN/USD,7bd87c3390d2c88d4699c7621fd857e0982027723751ce6e98bcc7604a407976,0
FLOKI/USD,6b1381ce7e874dc5410b197ac8348162c0dd6c0d4c9cd6322672d6c2b1d58293,0
VGIT/USD,8f0e642a4f4c7163ad0b2a665d388c8c89bc792c5da0e395a4c310327a6795e3,0
WM/M,1d67aa80208885842df35f00cd64b0561b49c2fe22763e95336b3617df1165ba,0
KQ.267250/KRW,9b74e08055c0b6b10a7a3fa172c2932bef258dffd2028160780b01e8f4d00be0,0
SCHD/USD,47157bf302bcc58e21f552687e7b04f0c84a3ad1b8090ba1babefdb297a4b7d1,0
DCC/GBP,683b07c0113c6eb7cb1dcaa72ca7d2775235a8fb2bb052e951c4fe72a2f9c15f,0
ORDER/USD,cb1dd84dbe147e75e80947c105fc7e7fd61200ef2f94c079ea249b5189d2c8a4,0
WAVES/USD,70dddcb074263ce201ea9a1be5b3537e59ed5b9060d309e12d61762cfe59fb7e,0
CELR/USD,20841878a1c4d3ea4587603e2cb55b32afae64402f281652f5a3b94155ff27e9,0
HCA/USD,dc85ae0ea74bb56972b162f1c9c48727015b774c25fd0e3c150cc18ce28bf2e5,0
GMSOL/USD,0d14343749a74f18faed60c64db7f1fa8a24fcdc116fb569182cdda348e8b3cc,0
WPP/GBP,62ecc2c34d56b195828e851e3f25c907452ce0c8c1324dede50e663b400d22d5,0
NXPC/USD,d7fb6cb62dd49c8466cff6b551c28c7192123f529405e9765d9db543b43411c4,0
VTI/USD,26c67e91769aeba33a09469c705a1863794014dac416e4270661f489309ae862,0
QQQ/USD,9695e2b96ea7b3859da9ed25b7a46a920a776e2fdae19a7bcfdf2b219230452d,0
GML2/USD,47fb560328d99cacbe3f5b920a67a7933ab1bd1064a244ff03b06ff5aaa54e71,0
RI/EUR,43604114c9ea070d183986a5cecbfa2763739264e72b55450c0e96d2d6f72dd9,0
QQQM/USD,433b196b3b026f46f76b5e901c84c575a7280dcba0f4272edefe0529b599ad64,0
ARM/USD,957bf692b35cc62f222dbf4dc6929130df42fe17c9f03373f44c01f78b05391e,0
KAITO/USD,7302dee641a08507c297a7b0c8b3efa74a48a3baa6c040acab1e5209692b7e59,0
NZD/CAD,c5f70bacad46457b551f4ae1e3b1d0bd15e9215a3ba857922c52db1b30f257ad,0
EOAN/EUR,0de3f28242024f863d844d698ec69fc7246ce00fb63f7d49a74419863475b2f5,0
F/USD,e5b8a1be5220a1e044b987a0adbbd68ed8f5347af0c2c8295bebc3e0ce9b71cc,0
DAY/USD,a5339e81ef1422dc856798fb93c93d57b2be1dcd4ec02a0d562b12f213c2d666,0
BNB/USD,2f95862b045670cd22bee3114c39763a4a08beeb663b145d283c31d7d1101c4f,0
WBD/USD,0cb5822ffa7443a58afb6f9d483a9c1a9a1f89737b4b851523ab2bf86d049755,0
FTNT/USD,7c09a3b332c3efc8c9a90da4ab26bb9eca53e1f147a0960cf458980d1aba97ef,0
SOFR %,0f5fd558019a7cad9eaa012cd7228c65f2b7ed31db3f66ec557087a769df0f67,0
EBAY/USD,6264a259e2cc90dfd3207f5831949eced2da6bf53965834c9160e4ceb9240947,0
USOILSPOT/USD,925ca92ff005ae943c158e3563f59698ce7e75c5a8c8dd43303a0a154887b3e6,0
KQ.105560/KRW,f80561d3694b85a3fb4677521f8204308966c66bdd12b4897be512aa1a40e0c7,0
VTR/USD,c80a26da95814c361751e40849861cada3bd51641c57e1e89bb629c1cce92f1c,0
PEOPLE/USD,b7fe919d83815ca6074c82a3286b1cd6ffb7d3136e323cd2b1ef706cfc7e5945,0
WST/USD,8d6c09c254828092b322966daafb6cadb58b697f696d37bdb53379e060b8974e,0
PAH3/EUR,f1e80fefa9ddd73b9116eb4da4dc5370721500b107f276cb42b5bdb8c6dda11a,0
MMM/USD,fd05a384ba19863cbdfc6575bed584f041ef50554bab3ab482eabe4ea58d9f81,0
UNI/USD,78d185a741d07edb3412b09008b7c5cfb9bbbd7d568bf00ba737b456ba171501,0
DEGEN/USD,9c93e4a22c56885af427ac4277437e756e7ec403fbc892f975d497383bb33560,0
FTT/USD,6c75e52531ec5fd3ef253f6062956a8508a2f03fa0a209fb7fbc51efd9d35f88,0
IEF/USD,034626d18bc711c55c71e27319f8851f483bc08a7f97be2dee9ea8f7ccd59248,0
IBERA/USD,eb943c0b5c9e02a529f799ac91070c3b7046f9412f3e5b0a90ba00267b838f34,0
CTSI/USD,14eb6f846b84f37c841ce7a52a38706e54966df84b3a09cc40499b164af05672,0
KQ.003490/KRW,56ce460ed7a6c6d6806aff871786e4d55a208c36a40316e67075d67365ea7a12,0
SWETH/USD,2fd8f34e9e6cb5c1a757e1aeb919136da3ae6d0d2243b2ad93d661e590578cd1,0
AXON/USD,9e2f2b1adb8ac673c4a8dd6f4e4bc7d289df5f1527efd593c69ffd866faaba44,0
JBHT/USD,27af75b9414384273378f90ccc53bec01dc8adf3662c4f7e6ec0645622af55bb,0
ITRK/GBP,7678cd55ad35547dd012c118b95be15a1b6e60e6a0095301941472a729d66bf1,0
USDE/USD,6ec879b1e9963de5ee97e9c8710b742d6228252a5e2ca12d4ae81d7fe5ee8c5d,0
SCFX/CFX,a0ba7154f5f3ecb3f1b0c224c9dcff1bce4b51a4e90f2945f3fc937b7217a100,0
HK.1299/HKD,3ceeb3d64434b959b6e0c5ab2632ec25001347ac6325851a25e210611e4b70e1,0
GBP/CAD,ff940d31a543df4485af8f08e81c638cab5af80e399d9928d34f73838a8a106b,0
SCCO/USD,a00be224b07426d688475926b6a7a8b007f1420734629b596ae6132c75bc5976,0
WTI3M/USD,c1ef96cd5a8c25e780ddc7e9e1dfaa9809e6a82ab8b58dbf233c47e9501f0176,0
USD/BRL,d2db4dbf1aea74e0f666b0e8f73b9580d407f5e5cf931940b06dc633d7a95906,0
FFIV/USD,730aa1975c578f652b6f48667a8bc4ab1e499273cb4742198075b5494b47a29e,0
PAXG/USD,273717b49430906f4b0c230e99aa1007f83758e3199edbc887c0d06c3e332494,0
HK.1109/HKD,da8c958bc21eb6c80a56a144b47d8e17d4a2f587825f740d01fce88f52db9dd5,0
SNA/USD,40ee2e8a06ac2de84d6cea61c4519a35755d59c255c545db964c5e2ed840a1e8,0
GRASS/USD,299ac948742a799d27a1649c76035b26577ad0eb6585a5ae2a691d31f2ee90c4,0
BTCW/USD,7e9582ecb9f1cb90400e897fb364ea35ed4193b47ce19a7eff8e392f695550be,0
HK.0992/HKD,edee2a6a61d87da880ddcb04244cf1f6e78c3a8c80f7f35f1445e900439fb681,0
BRK.B/USD,e21c688b7fc65b4606a50f3635f466f6986db129bf16979875d160f9c508e8c7,0
RCL/USD,d6782c6281afd154d34ebeb4a162352884dd1889ef09a430c10f98ee361019a3,0
GPS/USD,053eeb0c51e45a1553e0987860688209b939d826ddccf7c31d0e35d590097fb1,0
KQ.241560/KRW,902c92e4323d9c6bdeb0c318e4d7495826010959e50dd29263fbf0da6d28f675,0
PM/USD,a32f875eb39e23f087ea0db141b00857630c2c5011bfbe53a2a4d186f37cb583,0
GOGLZ/USD,82465d1155ddbb2c73bf3491457163000f8e8d02dea90c548b1b7e56ae9fe4b1,0
YUSD/USDC,9554b381f1e1d12f5e2baa6a9c802114284df21ced6c90490c565d1334e72c94,0
SUSDA/USDA,9e366b579d1225fea6b1c7340afeeeb9033c2982853db9b76ed78b147dd8d452,0
D/USD,a4102a6d0a6a6e5bf66fa3599411d688f8b253d38db982a266c5eec6ba042c8a,0
DTG/EUR,75683db2a19ee11508c48d6a060412aba145847f272a92b414216144603138bd,0
DTE/USD,a751259432cd627edc50b32f22010b355486a5743fff310ad8d9946d45c48d4b,0
US100Z5/USD,c9a251e28c660c08796f005a4d61769829c81fd4474dbd91d934fa9d36398e08,0
IHG/GBP,3c6a628b82864989754205afbafd0f69c756cb1af351af8bc744ecfbceb85c6f,0
KMNO/USD,b17e5bc5de742a8a378b54c9c75442b7d51e30ada63f28d9bd28d3c0e26511a0,0
PTC/USD,8890509a8bea0d0ec4791ea315042061eac7fbde3a77a91a2b33564d799348f5,0
VOD/GBP,8a88e69ffd466c12b429fe65d8c45fbdc181b340bc23fcc623ef7c8a637e92d1,0
BSOL/SOL,a90abc3ecdc402429a31d25972becc7d09975fc1e69f0995c030396efe298857,0
SKY/USD,a483243eed64ca27a1f6e26385b7d1e0d07e9fe264bb6903efb3efc4689d3fe7,0
WMT/USD,327ae981719058e6fb44e132fb4adbf1bd5978b43db0661bfdaefd9bea0c82dc,0
BVI/EUR,baf7dc4fa6e8943cd6ff6d048d177d8cbfbdc2c4a32351516b1e5d1d632c5df2,0
SPG/USD,e5b009001bb93e2c5405c6c1f24a2ea178f378997cfd2e3fa8103bcc8df66985,0
EXR/USD,0b47051e9531b81dc79bfdaa7f2483d23a7eb2f99b6816c815284a6fdef83346,0
DGX/USD,eccf190dca034f378b3b3051e70da93e882c08c665befbf01bacd866c1976fef,0
MEW/USD,514aed52ca5294177f20187ae883cec4a018619772ddce41efcc36a6448f5d5d,0
TAIKO/USD,d878b9766566a87675421e9b11992c1f2ca2438d5b7d841cb147308e1bd6bb99,0
WMB/USD,6921035babdc51587962f9a1350a2c2ca5840b64bbf9057ab75a20cc663b32c3,0
FRAG/USD,c901e5966162def3cad9f6c385b5c6f65fbd4faee77ac6f0f6ab4a21b2e2e03c,0
WSTETH/STETH,f59ead01ed0faba85332a1e2feae8ddb14a1c94ebac259f1c982c92fc7ce333e,0
QIA/EUR,079a652113822c84c19c8e226d50dd02795ee90b20615e405057f350098a4a29,0
CON/EUR,7f6b3ee0f1e8b78ae58426fe29ee01c7a02edb7a0ab260973e81d4745c3fce25,0
KERNEL/USD,e2edcd30b8c2a5350461de233fd3aabca97d3a54fcc6fde930921eebeb8e3ec9,0
ILV/USD,e1cb28de6139b40cf03e15f42a89921c0650fb1c75cabfc94877830c28de30cb,0
MDLZ/USD,67af944e59c35746d41b15c061fa2552ea958accfc6169a69f1e05033c507fd2,0
VOO/USD,236b30dd09a9c00dfeec156c7b1efd646c0f01825a1758e3e4a0679e3bdff179,0
ONE/USD,c572690504b42b57a3f7aed6bd4aae08cbeeebdadcf130646a692fe73ec1e009,0
KQ.000100/KRW,8cf7e3962b6553fb0583f815e525aa02c816e55e08890548169377692be7f675,0
MNST/USD,579e60cbba314226de0f602f770113aa007bf1786ee37b923800028dc203d1e5,0
SEAM/USD,5edd9fffc06909b69ec04c2391e5b6148941bbecbebdcb3ab3f9ead9ff7ec991,0
MGM/USD,3600d9719b640ae821b323d2aecb55534136f5b4a8711245ac9a8e088ae3ae56,0
CUSD/USD,8f218655050a1476b780185e89f19d2b1e1f49e9bd629efad6ac547a946bf6ab,0
USDT/USD,2b89b9dc8fdf9f34709a5b106b472f0f39bb6ca9ce04b0fd7f2e971688e2e53b,0
WTIV5/USD,1fd93efedb8b2db34465b5dbad8beca7288ad8bbcd47213ab1fdfe57ac86a240,0
TAO/USD,410f41de235f2db824e562ea7ab2d3d3d4ff048316c61d629c0b93f58584e1af,0
JPM/USD,7f4f157e57bfcccd934c566df536f34933e74338fe241a5425ce561acdab164e,0
OS/USD,2bcd65e3c1b4580a5f59755ef30e11077238217dd418d301dd7ee4d252987675,0
AUD/NZD,67f98d83d2a5ae486d99bd2ab9da74b09f167fdd4928d4e1189f2360e6943522,0
XEL/USD,5522f751cd656ddd88a22959a35dd63fe6dbf82aeba4fc9b8edef367b8c7e208,0
MHYPE/USD,a7fb4cdafed5130e8731b8da7c9208881f24e9b671bb92438b1fbf361d578112,0
CTAS/USD,3aac822069ed803b272ade5510441f32b97501963cad9598ae61238bd8843aa5,0
YNETH/ETH,8bdbbbbedd7c2ea2532d04c00dbcea6bb1cb800336953dfdf3747f825b809d81,0
C/USD,e7e7aac1ac0524cd3666fae4ecafae5e1fee880c11f3a7b4b7ea61bd6e434a63,0
FE/USD,0c1b5aa4ee8447c6251ddf07225edf15d4e6b9796a59afc349a3a9c4575e2c1f,0
US100U5/USD,519fb1ca86223314ae22ce7e0346197c994c3d61940ce0c099e338ab0510a7a2,0
MAGS/USD,d15a61d3d79889976bcd6073904bd6f8087d13a1a8a738928a6a51aba34fde6f,0
SUSDX/USDX,9b95deb1f8fdf77681e220a43143b5e91b627635418ff199591e7d3de47b076f,0
KPEPE/USD,7f3febb69d47fd18c6e29697fc2c19ee70b9877111410238d8587f2cffacb232,0
TJX/USD,1e0192ac474db72a6937c45460929dcef6efebf4d4b493685d020d1bc3b265a2,0
CME/USD,8773fef6b95d156416c3025d3a7b6f90b4a88b206038dde8000b1acddb714906,0
BIL/USD,6050efb3d94369697e5cdebf4b7a14f0f503bf8cd880e24ef85f9fbc0a68feb2,0
AMP/USD,d37e4513ebe235fff81e453d400debaf9a49a5df2b7faa11b3831d35d7e72cb7,0
BR/USD,945c4b4ca2c3526335c4b559f7948620d54c80323a56db7b70f5333671fd2416,0
SHOP/USD,c9034e8c405ba92888887bc76962b619d0f8e8bf3e12aba972af0cf64e814d5d,0
TBTC/USD,56a3121958b01f99fdc4e1fd01e81050602c7ace3a571918bb55c6a96657cca9,0
FLR/USD,035aa8d0a2d74e19438f2c1440edff9f3b95f915ca65f681a25ed0bad3dc228d,0
BLUE/USD,04cfeb7b143eb9c48e9b074125c1a3447b85f59c31164dc20c1beaa6f21f2b6b,0
SEND/USD,07b4391b29784ce5f02fc959aa1da3daa5909ba6561ee0a93d6ab5a896f4604c,0
IWR/USD,216f5e294659837328cfe78f262ab628b83e1f436941b5e43500b48869e4e28e,0
PUB/EUR,af14357130b5e9dfd6fc4067fbb51f736b093fdaa182d96fa920c7c43c0ea8ac,0
NAVX/USD,88250f854c019ef4f88a5c073d52a18bb1c6ac437033f5932cd017d24917ab46,0
IT/USD,22eb56a8faa26639943a3f96ab2b0b5fee3fb9c888789da4107d56ffe0471503,0
C98/USD,2dd14c7c38aa7066c7a508aac299ebcde5165b07d5d9f2d94dfbfe41f0bc5f2e,0
IFF/USD,970222a3ff77f133b83c49989d8d8fcbad034fcc601f457e4a45cee6bfe5be36,0
HD/USD,b3a83dbe70b62241b0f916212e097465a1b31085fa30da3342dd35468ca17ca5,0
HK.0857/HKD,a01e6ad91ca2031431b4a2b7e2294ec4d75802646e42e3b4d3dc7b883ce14d5f,0
IBGT/USD,c929105a1af143cbfc887c4573947f54422a9ca88a9e622d151b8abdf5c2962f,0
ETC/USD,7f5cc8d963fc5b3d2ae41fe5685ada89fd4f14b435f8050f28c7fd409f40c2d8,0
JPM/USD EXTENDED,646d68ff489445cbde217c41ad6a5ed5670b883f93e528a20997e19e879024bd,0
WTIZ5/USD,0c62848c8afee091f2c132eef944e3075c6de476129efc872a4202d81ca34f99,0
USDT0/USD,cfc1303ea9f083b1b4f99e1369fb9d2611f3230d5ea33a6abf2f86071c089fdc,0
STLAP/EUR,f5256d54617f33c2c87d954b6e1085a349959a2c81377bf1c00ad12508a64894,0
US500H6/USD,7742d1d4650d34baec571c9a610345335cdc7eb88dc9a8b3ff810dc717a6c182,0
ZEC/USD,be9b59d178f0d6a97ab4c343bff2aa69caa1eaae3e9048a65788c529b125bb24,0
BUDDY/USD,ac2adf4571a391da22a2d39e8c5eb32ceecd6ab38c386a9194d669deece74dee,0
CSGP/USD,c858b58bd00ea15770243cf7410c5fbcd09b4ff12775d6279464a2508d660932,0
ED/USD,04fefda6091b212f5445fd4286eacfa417f58c10e42fded88fabb17beb208fea,0
FRES/GBP,98309bfbdd38714f62daae9fa0f145ea11445b8c8648ec0003b19bbd13585785,0
SAN/EUR,5c41f90cf0574fd28fa31f12362e52333d43023146026420a8865c3d10b274f5,0
BIFI/USD,70cd05521e3bdeaee2cadc1360f0d95397f03275f273199be35a029114f53a3b,0
BXP/USD,294d4d287de3c867bffe0cfe548f44c9cbdea280906de0ba6074094e6558d87a,0
BAB/GBP,f7fdf991bfd062bc5f851803df39a0dbc7d925f40810eff43645a1c3962775e0,0
AMPL/USD,c311b1d00e78d0e487e57efa12b21e77873985ff68925184fd288bf0fdf2e427,0
DOV/USD,b9a51a477586da4fca62f1c20002b1f72d715733aa242cda5e99ca37beffdf0e,0
DXCM/USD,7afba60a06a553edc3339b53c2e46c2700b076b3f9c9067b88b93f0a12213fbf,0
NKE/USD,67649450b4ca4bfff97cbaf96d2fd9e40f6db148cb65999140154415e4378e14,0
BTDR/USD,eda74e4c405a1f8d8d1c6004a197c20e620f5580e855ec66cf167f8d5f5ec7a3,0
JBL/USD,d8226a5920c7fbfe9bf9b159ab25855fb07c66b28c0941c1d36b247e382add95,0
KQ.000660/KRW,189f0b6276a37a09fa9d4305525d074d753b30d83f1d748ae12330b9c86622c2,0
CBBTC/USD,2817d7bfe5c64b8ea956e9a26f573ef64e72e4d7891f2d6af9bcc93f7aff9a97,0
SYK/USD,1e2fea8c5028e09489fbcb31014e9e7833e08eea78922eaa69d96cf1b37206c2,0
TRB/USD,ddcd037c2de8dbf2a0f6eebf1c039924baf7ebf0e7eb3b44bf421af69cc1b06d,0
EXPE/USD,1aed988d2a3349d64e8a34c0d71535e01d17bf6b80c4d99138288af251822552,0
RETH/ETH,612a00bae88eee6a4bc8bd4de6e578794a0e584ce784691561aba348e07cbede,0
SONICSOL/SOL,12ed5fbc7d6cf371fc5c31af8d054b5c9301b5dc42fdb45232ec87b8ddee7e3e,0
CSPX/USD,6d881ecf489bb24aa10468ca332e3ea262a9bf3a8fb9db1eadac9cce544b16b1,0
GMT/USD,baa284eaf23edf975b371ba2818772f93dbae72836bbdea28b07d40f3cf8b485,0
EUR/NZD,589174519ec8e38c11af84436f230bcf600fdb2c9c211303d0d578fda839ea60,0
DE/USD,c2d23f236142a519929b147c4dbe8720475724918c8b8473db0283f8cf044184,0
KKR/USD,aef0db13545e411bfc9d17e7eba913b0a5376c6af415a33240b546f773b25105,0
USDN/USD,ee8e0a7de474035b5cbc1a5f762a74d654e5006b25bfe18f390cc5a3915b88ac,0
VUSA/EUR,9cecbb4f3744f4201aab46431e5587a931dfb6e02567f7c3d73f93b3c9fdeead,0
LQD/USD,e4ff71a60c3d5d5d37c1bba559c2e92745c1501ebd81a97d150cf7cd5119aa9c,0
KQ.024110/KRW,3f7797cd5c5f39759dd80a9e50c69fbd41da3aa2123c4c695c85783dbe6fbf88,0
CTEC/GBP,2c43b5ffda4ddef90f9261d6705f00fe9e7440670eea3adca9c8c7675471d4d5,0
CHZ/USD,e799f456b358a2534aa1b45141d454ac04b444ed23b1440b778549bb758f2b5c,0
SBAC/USD,15d10cdf550966316121a3e07b86eec98be08afa1f3abc634818156d32094b31,0
USD/CLP,d407a4b25cae3f9ec063af35c1d7feb9aa55be71d3f2a01b6de719dbcc3e84c7,0
RHM/EUR,e549836c2eb0015f4423da6e596599a2ae2692e4457d1f53264258dc5f920490,0
AM/EUR,3711e73d334af3cfde2b5e9f5ec23b0678d8ce77b5a4430bcbce63f444640103,0
KQ.078930/KRW,7007af871980b9fec56310123fc69ea3da5b815db3be102c69463419991a6c48,0
EQIX/USD,66eb6cfa3a28e8e7cad538a55872ac0e41a2741ca66a29c1dc5540f2b1fb6fb6,0
UKOILSPOT/USD,27f0d5e09a830083e5491795cac9ca521399c8f7fd56240d09484b14e614d57a,0
